BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,24800,76220,102087,HomeImp,Mgr,6,0,1,126.641,0,32,48.56957
0,24800,64537,93212,DebtCon,ProfExe,7,1,1,120.3514,4,25,34.68609
0,24900,46116,77519,DebtCon,Other,9,0,0,120.0836,1,19,42.92951
0,24900,60778,94374,DebtCon,Other,5,0,0,232.1188,1,20,34.92549
0,24900,17139,33269,DebtCon,Other,16,3,0,124.1968,1,18,26.27583
0,24900,134427,169444,DebtCon,Other,7,1,0,202.4473,0,19,35.34921
0,24900,89530,146815,DebtCon,ProfExe,19,1,0,164.7703,1,25,39.34586
0,24900,92168,143484,HomeImp,ProfExe,6,0,0,159.5834,0,31,34.14587
1,24900,62191,83694,HomeImp,Other,3,0,0,55.93751,0,14,62.11072
0,24900,51155,83000,DebtCon,Other,9,1,1,139.0333,3,30,
0,24900,139241,171296,DebtCon,Other,6,1,0,220.6872,0,19,35.59166
1,24900,77000,115006,DebtCon,Other,10,0,0,293.2333,0,36,
0,24900,,48291,DebtCon,Other,,,,94.07838,,12,25.61785
1,25000,74800,105000,DebtCon,Mgr,10,0,5,163.3,2,46,
0,25000,,60685,DebtCon,Other,,0,0,311.9359,0,19,39.42171
0,25000,60504,93907,DebtCon,Office,1,0,0,99.99372,0,23,33.49035
0,25000,95651,148280,DebtCon,ProfExe,21,1,0,154.5654,0,24,42.69533
1,25000,47032,75957,DebtCon,Other,9,0,7,259.4665,3,22,40.78798
0,25000,,62619,DebtCon,Other,26,0,0,112.9675,0,8,21.26381
0,25000,109000,175000,DebtCon,Sales,17,0,0,298.3333,1,31,
0,25000,94000,125000,DebtCon,Office,11,0,1,151.1333,0,29,
0,25000,99348,200000,DebtCon,Other,23,0,0,199.8333,0,19,
0,25000,149000,202500,HomeImp,Other,11,0,0,256.6667,2,34,
0,25000,177000,226000,DebtCon,ProfExe,0.4,0,0,305.1331,1,33,
0,25000,136375,236250,HomeImp,ProfExe,29,0,0,354.1,1,19,
0,25000,23900,55700,,Office,2.5,0,0,116.6333,2,7,
0,25000,19600,71000,DebtCon,Other,,2,2,93.33333,2,26,
0,25000,145000,185000,HomeImp,Self,2,0,0,176.5,1,17,
0,25000,57459,96000,DebtCon,Other,16,0,1,133.7667,0,30,
0,25000,188545,241279,DebtCon,Other,9,0,0,102.5,2,26,
0,25000,84000,120000,DebtCon,Other,1.5,0,0,188.7682,2,25,
0,25000,94000,141750,DebtCon,Mgr,22,0,0,209,0,13,
0,25000,77590,108290,DebtCon,Office,10,0,1,396.7333,0,45,
0,25000,126462,207200,DebtCon,ProfExe,10,0,0,239.8,3,27,
0,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,
0,25000,199000,236200,HomeImp,Other,8,0,0,133.3667,1,42,
0,25000,140000,183600,DebtCon,ProfExe,12.6,0,1,148.1333,0,37,
0,25000,22800,49523,DebtCon,Other,36,0,0,281.0667,1,24,
0,25000,,113000,DebtCon,Mgr,9,1,0,168.4,0,27,
0,25000,65000,99000,DebtCon,ProfExe,12,0,0,283.0667,1,33,
0,25000,42632,71000,DebtCon,Other,24,,1,284.9333,1,30,
1,25000,70150,,DebtCon,Office,4,2,,104.5333,0,7,
0,25000,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,
0,25000,69300,111800,DebtCon,Other,5,0,0,95.36667,2,32,
0,25000,127491,178453,DebtCon,Mgr,1,,,120.4,,39,
0,25000,65700,93400,DebtCon,Office,10,0,0,149.1667,0,21,
1,25000,98500,130000,DebtCon,Other,5,0,1,201.8333,4,43,
1,25000,46451,89600,DebtCon,Office,10,1,2,95.36667,2,15,
1,25000,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,
1,25000,,,DebtCon,Other,22,0,2,203.2,0,23,
1,25000,26743,57000,DebtCon,Other,2,0,0,90.6,3,19,
1,25000,110048,,DebtCon,Other,1,0,1,126.4,2,24,
1,25000,110676,,DebtCon,Sales,8,2,0,119.3667,0,6,
1,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,
1,25000,160000,220000,DebtCon,Other,7,0,6,228.0667,2,35,
1,25000,82000,128325,DebtCon,Mgr,,0,1,10.13333,,41,
1,25000,95000,127000,HomeImp,ProfExe,15,1,2,296.2,2,27,
1,25000,105750,141000,HomeImp,Office,15,1,2,305.3667,2,14,
1,25000,,72970,DebtCon,ProfExe,1.8,4,0,198.8,0,18,
1,25000,117500,165000,DebtCon,ProfExe,17.5,0,3,239.4,1,27,
1,25000,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,
1,25000,90000,128000,DebtCon,Other,10,1,1,73.03333,5,40,
1,25000,,48700,DebtCon,ProfExe,11,0,3,41.56667,3,6,
1,25000,101250,135000,DebtCon,Self,3,0,0,301.3,4,46,
1,25000,175225,211000,DebtCon,ProfExe,13,1,2,148.1333,4,53,
1,25000,86000,,DebtCon,Other,14,1,0,144.0333,2,40,
1,25000,59000,34000,DebtCon,Sales,10,4,2,125.8333,7,23,
1,25000,106282,167500,HomeImp,ProfExe,14,2,4,198.8667,2,28,
1,25000,68000,,DebtCon,Other,8,,1,134.7667,3,33,
1,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,
1,25000,59841,108620,,Self,20,0,0,101.4667,0,4,
1,25000,132000,165000,DebtCon,ProfExe,10,0,0,196.8333,1,29,
1,25000,122000,151200,DebtCon,Office,1,1,6,262.3333,3,30,
1,25000,104000,188500,DebtCon,Other,0.7,0,11,194.8,1,14,
1,25000,86000,120000,DebtCon,Mgr,6,2,1,105.5333,8,16,
1,25000,11300,154340,DebtCon,Other,19,1,5,119.6667,1,21,
1,25000,39000,72500,DebtCon,Other,3,0,1,114.6667,3,22,
1,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,
1,25000,103700,172762,DebtCon,Other,4,0,0,,0,0,
1,25000,75110,114208,DebtCon,Mgr,3,2,0,83.05265,1,27,45.74395
0,25000,,45764,DebtCon,Other,,,,107.1448,,12,27.77991
0,25000,135501,184613,DebtCon,Mgr,0,,,119.5305,,39,30.65882
0,25000,,35000,DebtCon,Other,10,1,,88.93333,,14,
0,25000,83624,116976,DebtCon,ProfExe,9,0,0,129.5496,0,19,29.42773
0,25000,72077,104294,DebtCon,Mgr,1,,,232.0511,4,24,40.64548
0,25000,36108,84365,HomeImp,Other,23,0,0,248.8515,0,7,26.02704
0,25100,85337,104607,HomeImp,,6,,,,,,27.95048
0,25100,28778,50872,DebtCon,Other,28,0,0,304.1952,,12,31.59946
0,25100,147622,187441,HomeImp,Self,3,0,0,170.4807,0,16,41.52143
0,25100,77088,111568,DebtCon,Mgr,7,0,0,288.008,2,29,32.55084
0,25100,21490,71571,DebtCon,Other,,1,1,101.9251,1,25,30.44412
0,25100,28244,48375,DebtCon,Other,28,0,0,303.0951,,13,31.68882
0,25100,46614,69750,DebtCon,Office,17,0,0,193.2526,1,22,33.71535
0,25100,,59783,DebtCon,Other,,0,0,307.7497,0,19,39.27702
0,25100,65633,100776,DebtCon,Other,15,0,1,141.9381,0,29,40.62021
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314,1,22,33.66553
0,25100,58042,98964,DebtCon,Other,16,0,1,125.7959,0,29,38.37222
0,25100,26889,47061,DebtCon,Other,28,0,0,318.9013,,13,31.32457
0,25100,118559,150172,DebtCon,Office,4,,,279.198,1,37,42.98798
0,25100,26211,42517,DebtCon,Other,28,0,0,313.3362,,12,31.29507
0,25100,96627,128022,DebtCon,ProfExe,1,0,0,197.6335,3,37,35.98054
0,25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6651,4,26,34.56588
0,25100,23269,75668,DebtCon,Other,,2,1,73.31788,2,25,28.16593
0,25100,143881,243809,HomeImp,ProfExe,27,0,0,353.9908,1,18,39.87671
0,25100,73398,115065,DebtCon,Other,5,0,0,88.60634,2,31,42.05024
0,25100,44639,75412,DebtCon,Other,22,,1,284.9137,0,29,39.51802
0,25100,24205,54464,DebtCon,Other,25,0,0,116.4408,0,11,22.45937
0,25100,137489,168216,DebtCon,Other,7,1,0,211.209,1,20,34.76795
0,25100,108235,201918,DebtCon,Other,24,0,0,199.4865,0,19,23.65234
0,25200,94712,127247,DebtCon,Office,8,0,0,166.822,0,30,39.02593
0,25200,55283,103324,DebtCon,ProfExe,0,0,0,181.4514,0,26,32.92386
0,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.7013,0,25,35.27446
0,25200,22773,72541,DebtCon,Other,,1,2,92.58356,1,26,30.42091
0,25200,51789,75569,DebtCon,Other,25,,1,281.9287,1,30,40.87462
0,25200,26255,50963,DebtCon,Other,24,0,0,302.4312,,12,31.25833
0,25200,137054,207511,HomeImp,ProfExe,4,0,0,188.5747,0,27,39.96389
0,25200,,68083,DebtCon,Other,26,0,0,128.4231,0,8,21.055
0,25200,75037,102227,DebtCon,Office,9,0,0,148.7298,0,21,37.2397
0,25200,73168,93608,DebtCon,Office,9,0,0,151.1215,0,21,35.59033
0,25200,55823,90658,DebtCon,Office,0,0,0,85.31414,0,22,35.57129
0,25200,69510,90781,DebtCon,ProfExe,6,0,1,143.8314,4,25,35.32691
0,25200,74038,114722,DebtCon,Mgr,9,0,1,304.0042,1,28,31.36073
0,25300,60084,88898,DebtCon,Other,7,0,0,227.0869,0,19,36.44443
0,25300,137813,214014,HomeImp,ProfExe,5,0,0,187.1925,0,27,38.65685
0,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.1102,1,18,36.27844
0,25300,115226,153900,DebtCon,Office,6,,,303.0141,2,36,41.71511
0,25300,118744,153552,DebtCon,Office,5,,,307.8762,1,35,43.46926
0,25300,,33975,HomeImp,Other,23,0,0,79.16326,2,14,27.17923
0,25300,22361,50688,DebtCon,Other,24,0,0,125.4075,0,11,25.1815
0,25300,122933,157009,DebtCon,Mgr,3,0,0,280.5738,0,24,38.7408
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8362,2,25,31.65879
0,25300,56393,86612,DebtCon,Mgr,6,0,0,258.1474,1,25,33.19388
0,25300,46780,62536,DebtCon,Office,18,0,0,189.1367,0,22,30.74672
0,25300,62540,101165,DebtCon,ProfExe,0,0,0,195.4513,0,25,35.20086
1,25400,136322,,DebtCon,ProfExe,2,0,5,303.7379,1,27,16.64467
0,25400,76194,98188,DebtCon,Mgr,0,,,245.2679,5,23,42.13811
1,25400,107343,192642,DebtCon,Other,1,0,10,192.6717,1,14,35.75976
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49212,0,22,34.3647
0,25400,149364,210724,HomeImp,Other,10,0,0,266.5067,1,34,41.61798
0,25400,82553,107422,DebtCon,Mgr,9,1,0,305.7597,2,29,32.72168
0,25400,44800,78000,DebtCon,Other,21,0,0,211.0333,1,27,
0,25400,158111,209649,HomeImp,Other,10,0,0,254.3362,1,34,43.13677
1,25400,83943,129189,DebtCon,Mgr,,1,1,5.243341,,41,42.93356
0,25400,62906,96327,DebtCon,Other,17,0,0,110.6201,1,16,33.76075
0,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.9409,0,19,37.82005
0,25400,69035,108365,DebtCon,ProfExe,13,0,0,281.2219,1,33,39.54334
0,25400,61771,105880,DebtCon,Other,17,0,1,130.1504,0,29,37.19525
0,25400,,45369,DebtCon,Other,,,,87.26385,,12,27.5295
0,25500,135728,178942,DebtCon,Mgr,0,,,133.9565,,38,32.42563
0,25500,,31777,HomeImp,Other,23,0,0,82.29351,3,15,28.07899
0,25500,143881,178914,DebtCon,ProfExe,7,0,0,323.0226,0,35,37.57582
1,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.05107
0,25500,79689,117577,DebtCon,ProfExe,9,0,0,114.9685,0,19,26.48489
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778,1,19,40.25074
1,25500,25828,44166,DebtCon,Other,,0,1,187.8625,,17,39.42789
0,25500,50847,79738,DebtCon,Other,20,0,0,204.6779,0,26,35.86009
0,25500,79593,113063,DebtCon,ProfExe,9,0,0,135.7406,0,19,28.04079
0,25500,113204,184561,DebtCon,Sales,17,1,0,308.9582,1,31,34.35787
0,25500,26603,64347,,Office,1,0,0,117.4324,1,6,39.25791
0,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.7569,0,18,27.47116
0,25500,235839,267506,HomeImp,Self,5,0,0,240.217,3,51,39.04843
0,25500,,121708,DebtCon,Mgr,8,1,0,151.9693,0,27,33.15994
0,25500,,44707,DebtCon,Other,,,,95.5955,,12,27.50357
0,25500,32458,52329,DebtCon,Other,15,0,0,105.7837,2,24,29.86628
0,25500,,43031,DebtCon,Other,,,,89.16927,,13,28.86528
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2009,1,24,37.31621
0,25600,,51974,DebtCon,Other,,,,100.6769,,13,28.11607
0,25600,47936,80600,DebtCon,Other,23,,1,290.4783,0,30,37.73494
0,25600,241570,264772,HomeImp,Self,4,1,0,260.742,2,50,37.37997
0,25600,196689,247025,DebtCon,Other,8,0,0,105.4254,1,25,42.67028
0,25600,58606,89508,DebtCon,Other,8,1,0,140.7128,2,30,41.66996
0,25600,78441,128814,DebtCon,Office,2,0,0,310.5001,1,24,38.73865
0,25600,240092,263958,HomeImp,Self,5,1,0,245.6795,2,51,38.97354
0,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333,3,27,
1,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,
0,25600,76383,103544,DebtCon,Mgr,0,,,222.2422,5,24,42.93997
1,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4029,2,35,36.76382
0,25600,,147598,,,,,,,,,14.46199
1,25600,50910,87358,DebtCon,Other,19,2,0,104.4065,0,27,42.67745
0,25600,144616,211230,HomeImp,ProfExe,7,0,0,199.0913,0,27,39.00293
1,25600,65030,92453,DebtCon,Other,5,0,0,,0,0,35.02886
0,25600,77123,103014,DebtCon,Mgr,1,,,231.7942,3,24,43.67128
0,25600,140649,212089,HomeImp,ProfExe,4,0,0,187.8714,0,29,40.03322
0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538,1,32,40.92995
0,25600,139746,210298,HomeImp,ProfExe,6,0,0,185.1126,1,28,38.36889
0,25700,94295,143788,DebtCon,Mgr,23,0,0,220.7295,0,13,42.35813
0,25700,31333,56733,DebtCon,Other,13,0,0,97.08615,2,25,30.61979
0,25700,32039,54499,DebtCon,Other,15,0,0,114.8074,2,24,31.14296
0,25700,189995,250814,DebtCon,Other,9,0,0,100.8009,1,25,41.00583
0,25700,26059,51800,DebtCon,Other,24,0,0,118.0311,0,10,23.08548
0,25700,50800,85000,DebtCon,Other,23,1,2,184.2667,1,20,
0,25700,197425,242602,DebtCon,Other,8,0,0,102.9603,2,26,41.27713
0,25700,43881,69954,DebtCon,Other,10,0,0,126.4731,0,20,40.76906
0,25700,83733,116386,DebtCon,Office,8,0,1,397.8707,0,44,41.86989
1,25700,32613,63065,DebtCon,Other,0,0,0,218.4853,0,22,41.21011
0,25700,23047,76575,DebtCon,Other,,2,1,104.5662,2,26,29.29663
0,25700,85417,98179,HomeImp,,7,,,,,,30.82948
0,25700,103598,144594,DebtCon,Mgr,19,0,0,217.9448,0,13,41.13565
0,25700,63054,104624,DebtCon,Other,15,0,1,132.1071,0,29,40.20529
0,25800,140785,208421,HomeImp,ProfExe,3,0,0,176.2715,0,28,39.745
0,25800,,63456,DebtCon,Other,25,0,0,148.8163,0,8,22.06576
0,25800,,68913,DebtCon,Other,26,0,0,123.6445,0,9,22.92514
0,25800,70804,106892,DebtCon,ProfExe,12,0,0,291.072,1,33,40.77228
0,25800,82058,116330,DebtCon,ProfExe,11,0,1,128.4472,0,18,27.98946
0,25800,112388,180313,DebtCon,Sales,16,0,0,295.546,0,31,33.2411
0,25800,137140,167096,DebtCon,Other,7,0,1,209.0853,1,19,36.18947
0,25800,,51824,DebtCon,Other,,,,89.59982,,12,28.54648
0,25900,201877,239546,HomeImp,Other,6,0,0,134.8532,0,42,40.39811
1,25900,42105,73249,DebtCon,Other,2,0,0,109.2112,3,22,31.80909
0,25900,118965,154728,DebtCon,ProfExe,8,0,0,101.1976,3,26,32.5984
0,25900,,33888,HomeImp,Other,24,0,0,73.8585,2,14,28.24306
1,25900,,,DebtCon,Other,20,0,2,190.9966,0,22,31.16239
0,25900,108319,135884,DebtCon,Mgr,8,1,0,188.3758,5,18,40.50486
1,25900,58000,95000,,Self,3,0,1,34.66667,6,28,
0,25900,145700,211151,HomeImp,ProfExe,6,0,0,182.1714,1,27,38.48048
0,25900,80663,122372,DebtCon,ProfExe,10,0,1,133.6695,0,18,26.57393
0,25900,152071,185893,HomeImp,Self,0,0,0,185.5435,0,16,40.64228
0,25900,59575,85837,DebtCon,Other,22,0,1,189.7554,0,19,24.87462
0,25900,56784,91401,DebtCon,Office,2,0,1,90.1637,0,23,34.09893
0,25900,58693,86469,DebtCon,Office,1,0,1,94.12956,0,23,32.12756
1,25900,21852,57518,HomeImp,Other,2,0,0,80.16848,2,11,31.98369
0,25900,61064,94714,DebtCon,Office,2,0,0,98.80937,0,23,34.56594
1,26000,43314,71303,DebtCon,Other,8,0,7,246.3187,3,23,43.21523
0,26000,150773,179077,DebtCon,Other,1,0,0,186.9145,0,35,38.70778
0,26000,238005,260479,HomeImp,Self,5,1,0,242.2902,2,51,35.45766
0,26000,100548,207647,DebtCon,Other,22,0,0,218.596,0,18,26.55949
0,26000,107291,137426,DebtCon,Mgr,9,2,0,191.5734,4,18,40.7674
0,26000,45963,74279,DebtCon,Other,20,,0,295.6669,1,29,37.91727
0,26000,222681,286283,HomeImp,ProfExe,6,,4,485.9454,,55,33.23936
0,26000,139904,172310,DebtCon,Other,6,1,0,204.1144,0,19,34.83483
0,26000,75034,100852,DebtCon,Office,10,0,0,152.354,0,20,36.35631
1,26000,79714,,DebtCon,ProfExe,1,0,4,125.7667,0,23,
1,26000,154000,190000,,Other,0,0,4,171.4333,3,58,
0,26000,58794,91413,DebtCon,Other,5,0,0,230.6802,0,19,37.99692
0,26000,119553,158687,DebtCon,Mgr,5,0,0,290.7585,0,24,36.97752
0,26000,81764,118388,DebtCon,ProfExe,9,0,0,130.1924,0,18,28.15413
0,26000,20119,54563,DebtCon,Other,24,0,0,126.988,0,11,25.62364
0,26000,47067,63292,DebtCon,Office,17,0,0,174.621,2,21,33.67315
0,26100,,36277,DebtCon,Other,9,0,,79.33146,,13,20.51715
0,26100,75164,108483,DebtCon,Mgr,7,0,0,300.836,2,28,30.0714
0,26100,113266,182082,DebtCon,Sales,18,0,0,304.8525,1,31,33.19395
0,26100,150464,203202,HomeImp,Other,10,0,0,248.4819,1,33,43.11219
0,26100,,35271,DebtCon,Other,9,0,,96.52832,,14,23.31865
0,26100,80176,113247,DebtCon,Mgr,9,0,1,294.752,1,29,33.19213
0,26100,,151429,,,,,,,,,15.567
0,26100,,120470,DebtCon,Mgr,7,0,0,161.2877,0,27,34.13
0,26100,103949,208432,DebtCon,Other,23,0,0,202.5926,0,18,23.29023
0,26100,50605,77841,DebtCon,Other,21,,0,286.4482,1,31,41.17381
1,26100,73525,,DebtCon,Office,3,1,,106.6523,0,6,22.50817
0,26100,20566,50534,DebtCon,Other,24,0,0,140.5532,1,10,24.09827
0,26200,105096,136580,DebtCon,Mgr,9,2,0,181.3586,4,17,39.18736
0,26200,75096,120859,DebtCon,Other,4,0,0,107.1771,2,31,38.55298
0,26200,77952,113285,DebtCon,Other,5,0,0,90.01609,1,31,39.39066
0,26200,141109,245422,HomeImp,ProfExe,28,0,0,343.7871,1,18,38.11356
0,26200,72648,123582,DebtCon,Office,0,1,0,331.3529,0,23,37.54584
0,26200,49323,77160,DebtCon,Other,23,,1,286.1817,0,29,39.6763
0,26200,149599,181869,DebtCon,Other,1,0,0,204.029,0,35,39.80088
0,26200,100931,132627,DebtCon,Office,11,0,1,169.0321,0,28,41.08957
1,26200,51599,87148,DebtCon,Other,,0,0,129.9339,2,19,
0,26200,189252,241754,DebtCon,Other,9,0,0,97.31489,2,25,40.3127
0,26300,87291,122531,DebtCon,ProfExe,10,0,1,128.4833,0,18,27.83751
0,26300,,37310,HomeImp,Other,26,0,0,92.85513,2,15,27.21703
0,26300,94337,123054,DebtCon,ProfExe,0,1,0,204.9173,2,38,35.72585
0,26300,147600,184207,DebtCon,ProfExe,5,0,0,310.3481,0,35,38.23509
0,26300,118304,177819,DebtCon,Sales,17,0,0,299.2173,1,30,34.36827
0,26300,25685,51023,DebtCon,Other,35,0,0,261.4709,0,23,40.08505
0,26300,52394,93307,DebtCon,Other,24,0,1,184.6561,0,19,23.5487
0,26300,58369,88124,DebtCon,Other,7,0,0,234.2215,1,20,37.15829
0,26300,52296,91041,DebtCon,Other,24,1,2,193.8537,0,19,24.89378
0,26300,,51055,DebtCon,Other,,,,70.25339,,14,28.20744
0,26300,114956,147793,DebtCon,Office,3,,,296.5602,2,35,43.80729
0,26300,,45913,DebtCon,Other,,,,92.57722,,13,27.924
0,26300,,43472,DebtCon,Other,,,,90.08033,,12,28.6885
0,26300,25530,79885,DebtCon,Other,,1,1,105.6388,2,26,29.92864
0,26300,78851,109090,DebtCon,Office,8,0,0,405.4304,0,44,42.34163
0,26300,189302,249773,DebtCon,Other,7,0,0,106.6093,1,26,42.76939
0,26300,94916,127526,DebtCon,ProfExe,0,0,0,195.8476,2,37,36.0185
0,26400,43781,66030,DebtCon,Office,17,0,0,184.385,2,21,31.48991
0,26400,79163,123792,DebtCon,Office,0,0,0,310.6146,0,24,38.10998
0,26400,73679,98614,DebtCon,Office,10,0,0,151.6287,0,20,38.15962
0,26400,130672,212536,DebtCon,ProfExe,10,0,0,221.5068,3,26,20.26992
0,26400,128413,207302,DebtCon,ProfExe,9,0,0,228.0151,3,26,17.8722
0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,
0,26400,153853,188760,HomeImp,Self,2,0,0,172.5708,0,17,43.35819
0,26400,240907,260638,HomeImp,Self,7,1,0,255.4155,3,51,37.65292
0,26400,134642,182719,DebtCon,Mgr,0,,,122.4569,,39,32.6988
0,26400,44333,68945,DebtCon,Office,18,0,0,173.4954,2,21,32.34941
0,26400,220432,283978,HomeImp,ProfExe,6,,5,480.356,,56,33.71424
0,26400,196412,250164,DebtCon,Other,9,0,0,97.27835,1,26,42.33425
0,26400,59288,87753,DebtCon,Other,8,1,1,145.8825,3,29,38.97249
0,26500,29751,57501,,Office,1,0,0,114.3592,2,7,37.07547
0,26500,23742,77878,DebtCon,Other,,2,1,99.37717,2,26,28.87672
0,26500,145393,187324,HomeImp,Self,3,0,0,194.2277,1,16,40.85486
0,26500,,63918,DebtCon,Other,25,0,0,135.4409,0,8,20.16139
0,26500,63345,100332,DebtCon,Other,16,0,0,139.5105,0,30,38.42744
0,26500,240782,267675,HomeImp,Self,6,0,0,229.307,1,50,37.74092
0,26500,,38964,DebtCon,Other,11,1,,102.7529,,14,20.35358
0,26500,112059,179599,DebtCon,Sales,15,0,0,313.2053,0,30,36.3591
0,26500,77198,131090,DebtCon,Office,0,0,0,312.9088,0,24,37.83016
0,26500,,64211,DebtCon,Other,26,0,0,127.412,0,10,22.28949
0,26500,84769,127773,DebtCon,Other,2,0,0,190.8605,2,25,42.03164
1,26500,61223,92255,DebtCon,Other,2,0,1,214.0325,0,17,1.85554
0,26500,34678,68000,DebtCon,Mgr,14,1,0,88.3,6,16,
1,26500,14000,45000,DebtCon,Other,0,0,0,195.2333,1,7,
1,26500,82859,,HomeImp,Office,0.4,2,0,177.5,0,22,
0,26500,76599,119041,DebtCon,Other,4,0,0,97.26566,1,31,40.12651
0,26500,134952,165451,DebtCon,Other,8,1,0,225.3237,1,19,35.73486
0,26500,,61089,DebtCon,Other,27,0,0,144.192,0,9,22.81387
0,26500,47820,76159,DebtCon,Other,24,,0,282.445,0,30,41.28888
0,26500,,122693,DebtCon,Mgr,9,0,0,153.9424,0,27,32.20081
1,26600,62895,103000,DebtCon,Self,1,0,5,187.4667,2,34,
0,26600,148986,175750,DebtCon,Other,1,0,0,197.3917,0,35,40.51499
0,26600,61151,97072,DebtCon,Other,16,0,1,133.4481,0,29,39.22971
0,26600,94954,131913,DebtCon,ProfExe,0,1,0,187.1408,2,37,35.27011
0,26600,78491,121598,DebtCon,Other,4,1,0,84.58301,1,33,41.34234
0,26600,140561,208775,HomeImp,ProfExe,5,0,0,197.5241,1,27,36.87839
1,26600,84843,115850,DebtCon,Sales,2,0,0,137.5389,2,37,42.57189
0,26600,49610,78355,DebtCon,Other,23,,0,278.6036,0,30,39.5299
0,26600,128238,165316,DebtCon,Mgr,1,0,0,236.066,2,23,36.93932
0,26600,122501,153280,DebtCon,Mgr,2,0,0,289.5817,0,25,38.12971
0,26700,146193,185200,DebtCon,ProfExe,11,0,0,156.2295,0,36,39.21027
0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.24052,5,15,34.15423
0,26700,144243,176096,DebtCon,Other,1,0,0,194.6798,0,34,40.47924
0,26700,73468,108774,DebtCon,ProfExe,11,0,0,290.0806,1,32,39.0422
0,26700,,120179,DebtCon,Mgr,8,0,0,162.1258,0,27,35.09552
0,26700,81968,114647,DebtCon,ProfExe,10,0,1,126.7073,0,19,27.05673
0,26700,23361,55483,DebtCon,Other,36,0,0,280.8076,1,23,39.89165
0,26700,186185,233480,DebtCon,ProfExe,0,0,0,290.5788,1,32,41.7412
0,26700,129559,170042,DebtCon,Mgr,1,0,0,232.6462,1,24,34.11753
0,26700,18590,53462,DebtCon,Other,25,0,0,111.9956,1,11,22.95981
0,26800,149729,183027,DebtCon,ProfExe,7,0,0,331.2566,0,34,37.00088
0,26800,133594,173255,DebtCon,Other,8,0,0,215.9683,1,19,36.947
0,26800,145772,193135,DebtCon,ProfExe,12,0,0,147.9388,0,36,40.90432
0,26800,96895,144482,DebtCon,Mgr,23,0,0,201.9679,0,13,40.16216
0,26800,148471,183284,DebtCon,ProfExe,4,0,0,323.2624,0,35,37.27227
0,26800,139309,166621,DebtCon,Other,5,0,0,217.2115,0,20,35.18586
1,26800,89146,128923,DebtCon,Mgr,7,2,1,114.462,7,16,2.830297
0,26800,124199,166404,DebtCon,Mgr,1,0,0,243.9421,2,23,34.50966
0,26800,46236,62711,DebtCon,Office,17,0,0,175.0751,1,22,33.05993
0,26800,35485,74949,DebtCon,Mgr,14,0,0,84.76662,5,15,36.19146
0,26800,145745,211400,HomeImp,ProfExe,6,0,0,184.7116,1,27,39.84839
0,26800,213165,282068,HomeImp,ProfExe,5,,4,476.7283,,55,31.18166
1,26800,138216,170052,DebtCon,ProfExe,10,0,0,199.7387,1,29,76.42148
1,26800,18459,53907,DebtCon,Other,0,0,0,200.417,0,6,71.51211
0,26900,74982,126972,DebtCon,Office,0,0,0,315.8189,0,23,38.32599
0,26900,,35397,DebtCon,Other,7,0,,85.25084,,13,20.83726
0,26900,69446,104590,DebtCon,ProfExe,11,0,0,287.276,1,32,41.49906
0,26900,57414,92916,DebtCon,Office,0,0,0,70.28191,0,22,34.3963
0,26900,115638,145440,DebtCon,Office,4,,,294.7002,2,36,43.90865
1,26900,69000,106500,DebtCon,Sales,0.6,0,1,115.7,2,19,
0,26900,67144,92923,DebtCon,Other,16,0,0,89.11217,1,17,32.79148
0,26900,47882,78854,DebtCon,Other,11,0,0,132.3474,0,19,41.13071
0,26900,98324,129210,DebtCon,ProfExe,0,1,0,185.2058,3,38,34.65065
0,26900,54071,85557,DebtCon,Office,0,0,2,91.20998,0,22,34.59719
0,26900,113724,151969,DebtCon,Office,4,,,294.8928,1,36,42.39725
0,26900,72848,101736,DebtCon,Office,10,0,0,131.4096,0,21,36.36903
0,26900,45763,73797,DebtCon,Other,23,,0,291.5917,1,29,39.37086
